노선번호,순번,정류장코드,정류장번호_full,정류장명_크롤링,정류장명_마스터,읍면동,매칭상태,운수업체명,1일운행횟수,데이터기준일자,출처URL
380,214,2165,CAB285002165,충남평생교육원,충남평생교육원,목천읍,code_unique,"보성,삼안,새천안",2,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
380,215,2166,CAB285002166,충남평생교육원,충남평생교육원,목천읍,code_unique,"보성,삼안,새천안",2,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
380,216,323,CAB285000323,신계초등학교,신계초등학교,목천읍,code_unique,"보성,삼안,새천안",2,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
380,217,324,CAB285000324,신계초등학교,신계초등학교,목천읍,code_unique,"보성,삼안,새천안",2,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
380,218,320,CAB285000320,동우아파트입구,동우아파트입구,목천읍,code_unique,"보성,삼안,새천안",2,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
380,219,321,CAB285000321,동우아파트입구,동우아파트입구,목천읍,code_unique,"보성,삼안,새천안",2,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
380,220,318,CAB285000318,세광엔리치빌,세광엔리치빌,목천읍,code_unique,"보성,삼안,새천안",2,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
380,221,319,CAB285000319,세광엔리치빌,세광엔리치빌,목천읍,code_unique,"보성,삼안,새천안",2,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
380,222,317,CAB285000317,응원리,응원리,목천읍,code_unique,"보성,삼안,새천안",2,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
380,223,316,CAB285000316,응원리,응원리,목천읍,code_unique,"보성,삼안,새천안",2,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
380,224,745,CAB285000745,천안삼거리장례식장,천안삼거리장례식장,청룡동,code_unique,"보성,삼안,새천안",2,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
380,225,744,CAB285000744,천안삼거리장례식장,천안삼거리장례식장,청룡동,code_unique,"보성,삼안,새천안",2,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
380,226,746,CAB285000746,"천안의료원,고려신학대학원","천안의료원,고려신학대학원",청룡동,code_unique,"보성,삼안,새천안",2,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
380,227,743,CAB285000743,"천안의료원,고려신학대학원","천안의료원,고려신학대학원",청룡동,code_unique,"보성,삼안,새천안",2,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
380,228,742,CAB285000742,삼룡동새마을회관,삼룡동새마을회관,청룡동,code_unique,"보성,삼안,새천안",2,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
380,229,741,CAB285000741,삼룡동새마을회관,삼룡동새마을회관,청룡동,code_unique,"보성,삼안,새천안",2,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
380,230,740,CAB285000740,천안삼거리공원,천안삼거리공원,청룡동,code_unique,"보성,삼안,새천안",2,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
380,231,739,CAB285000739,천안삼거리공원,천안삼거리공원,청룡동,code_unique,"보성,삼안,새천안",2,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
380,232,738,CAB285000738,천안동중학교,천안동중학교,청룡동,code_unique,"보성,삼안,새천안",2,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
380,233,737,CAB285000737,천안동중학교,천안동중학교,청룡동,code_unique,"보성,삼안,새천안",2,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
380,234,1588,CAB285001588,380 381 382 신성미소지움아파트,신성미소지움아파트,청룡동,code_unique,"보성,삼안,새천안",2,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
380,235,778,CAB285000778,383 구성신성아파트,구성신성아파트,청룡동,code_unique,"보성,삼안,새천안",2,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
380,236,747,CAB285000747,380 381 382 신성미소지움아파트,신성미소지움아파트,청룡동,code_unique,"보성,삼안,새천안",2,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
380,237,777,CAB285000777,383 구성신성아파트,구성신성아파트,청룡동,code_unique,"보성,삼안,새천안",2,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
380,238,1991,CAB285001991,380 381 382 홈플러스,홈플러스,원성2동,code_unique,"보성,삼안,새천안",2,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
380,239,775,CAB285000775,383 구성초등학교 천안시 보훈회관,구성초등학교 천안시 보훈회관,청룡동,code_unique,"보성,삼안,새천안",2,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
380,240,1992,CAB285001992,380 381 382 홈플러스,홈플러스,청룡동,code_unique,"보성,삼안,새천안",2,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
380,241,776,CAB285000776,383 구성초등학교 천안시 보훈회관 건너,구성초등학교 천안시 보훈회관 건너,청룡동,code_unique,"보성,삼안,새천안",2,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
380,242,2375,CAB285071433,380 381 382 충무로사거리,충무로사거리,원성2동,code_unique,"보성,삼안,새천안",2,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
380,243,71666,CAB285071666,383 구성동중앙신협,구성동중앙신협,청룡동,code_unique,"보성,삼안,새천안",2,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
380,244,1036,CAB285001036,380 381 382 충무로사거리,충무로사거리,청룡동,code_unique,"보성,삼안,새천안",2,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
380,245,749,CAB285000749,383 삼룡교,삼룡교,청룡동,code_unique,"보성,삼안,새천안",2,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
380,246,875,CAB285000875,우성VIP 아파트,우성VIP 아파트,원성2동,code_unique,"보성,삼안,새천안",2,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
380,247,876,CAB285000876,우성VIP 아파트,우성VIP 아파트,청룡동,code_unique,"보성,삼안,새천안",2,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
380,248,702,CAB285000702,남부오거리,남부오거리,중앙동,code_unique,"보성,삼안,새천안",2,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
380,249,676,CAB285000676,남산축협,남산축협,중앙동,code_unique,"보성,삼안,새천안",2,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
380,250,1590,CAB285001590,영성로,영성로,중앙동,code_unique,"보성,삼안,새천안",2,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
380,251,662,CAB285000662,천안중앙시장,천안중앙시장,중앙동,code_unique,"보성,삼안,새천안",2,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
380,252,661,CAB285000661,남산중앙시장,남산중앙시장,중앙동,code_unique,"보성,삼안,새천안",2,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
380,253,660,CAB285000660,온양나드리,온양나드리,중앙동,code_unique,"보성,삼안,새천안",2,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
380,254,659,CAB285000659,온양나드리,온양나드리,중앙동,code_unique,"보성,삼안,새천안",2,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
380,255,656,CAB285000656,천안역 동부광장,천안역 동부광장,중앙동,code_unique,"보성,삼안,새천안",2,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
380,256,655,CAB285000655,천안역 동부광장,천안역 동부광장,중앙동,code_unique,"보성,삼안,새천안",2,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
380,257,654,CAB285000654,삼도상가,삼도상가,중앙동,code_unique,"보성,삼안,새천안",2,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
380,258,653,CAB285000653,삼도상가,삼도상가,중앙동,code_unique,"보성,삼안,새천안",2,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
380,259,651,CAB285000651,복자여자중학교 ㆍ 복자여자고등학교,복자여자중고등학교,문성동,code_unique,"보성,삼안,새천안",2,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
380,260,652,CAB285000652,복자여자중고등학교,복자여자중고등학교,문성동,code_unique,"보성,삼안,새천안",2,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
380,261,650,CAB285000650,방죽안오거리,방죽안오거리,신안동,code_unique,"보성,삼안,새천안",2,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
380,262,649,CAB285000649,방죽안오거리,방죽안오거리,신안동,code_unique,"보성,삼안,새천안",2,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
380,263,685,CAB285000685,380 종합터미널,종합터미널,신안동,code_unique,"보성,삼안,새천안",2,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
380,264,2357,CAB285010125,381 382 383 종합터미널,종합터미널,신안동,code_unique,"보성,삼안,새천안",2,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
380,265,686,CAB285000686,종합터미널,종합터미널,신안동,code_unique,"보성,삼안,새천안",2,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
381,1,383,CAB285000383,"천안시 시내버스 371, 373, 380, 381, 382, 383번",해정1리,수신면,code_unique,"보성,삼안,새천안",6,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
381,2,371,CAB285000371,,대화리,성남면,code_unique,"보성,삼안,새천안",6,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
381,3,373,CAB285000373,,천남중학교,성남면,code_unique,"보성,삼안,새천안",6,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
381,4,380,CAB285000380,,신풍2리,수신면,code_unique,"보성,삼안,새천안",6,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
381,5,381,CAB285000381,,해정2리(대해),수신면,code_unique,"보성,삼안,새천안",6,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
381,6,382,CAB285000382,,신풍1리(감절),수신면,code_unique,"보성,삼안,새천안",6,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
381,12,1739,CAB285001739,곡대(종점),곡대(종점),북면,code_unique,"보성,삼안,새천안",6,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
381,13,1455,CAB285001455,곡대(종점),곡대(종점),북면,code_unique,"보성,삼안,새천안",6,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
381,14,583,CAB285000583,대평2리(싸리재),대평2리(싸리재),북면,code_unique,"보성,삼안,새천안",6,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
381,15,1226,CAB285001226,대평2리(싸리재),대평2리(싸리재),북면,code_unique,"보성,삼안,새천안",6,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
381,16,585,CAB285000585,대평1리,대평1리,북면,code_unique,"보성,삼안,새천안",6,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
381,17,584,CAB285000584,대평1리,대평1리,북면,code_unique,"보성,삼안,새천안",6,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
381,18,586,CAB285000586,대평1리(마을회관),대평1리(마을회관),북면,code_unique,"보성,삼안,새천안",6,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
381,19,1649,CAB285001649,대평1리(마을회관),대평1리(마을회관),북면,code_unique,"보성,삼안,새천안",6,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
381,20,587,CAB285000587,운용리(군단위),운용리(군단위),북면,code_unique,"보성,삼안,새천안",6,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
381,21,581,CAB285000581,운용리(군단위),운용리(군단위),북면,code_unique,"보성,삼안,새천안",6,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
381,23,580,CAB285000580,373 운용리(종점),운용리(종점),북면,code_unique,"보성,삼안,새천안",6,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
381,27,1714,CAB285001714,383 운용리(종점),운용리(종점),북면,code_unique,"보성,삼안,새천안",6,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
381,31,1225,CAB285001225,납안리(주막거리),납안리(주막거리),북면,code_unique,"보성,삼안,새천안",6,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
381,32,582,CAB285000582,납안리(주막거리),납안리(주막거리),북면,code_unique,"보성,삼안,새천안",6,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
381,33,489,CAB285000489,납안1리,납안1리,북면,code_unique,"보성,삼안,새천안",6,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
381,34,1537,CAB285001537,납안1리,납안1리,북면,code_unique,"보성,삼안,새천안",6,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
381,36,1959,CAB285001959,373 납안1리,납안1리,북면,code_unique,"보성,삼안,새천안",6,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
381,40,1960,CAB285001960,383 납안1리,납안1리,북면,code_unique,"보성,삼안,새천안",6,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
381,41,490,CAB285000490,373 유성농장입구,유성농장입구,북면,code_unique,"보성,삼안,새천안",6,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
381,43,1669,CAB285001669,383 유성농장입구,유성농장입구,북면,code_unique,"보성,삼안,새천안",6,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
381,44,2399,CAB285071464,373 시거리,시거리,북면,code_unique,"보성,삼안,새천안",6,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
381,46,2398,CAB285071463,383 시거리,시거리,북면,code_unique,"보성,삼안,새천안",6,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
381,47,491,CAB285000491,373 납안2리,납안2리,북면,code_unique,"보성,삼안,새천안",6,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
381,49,1640,CAB285001640,383 납안2리,납안2리,북면,code_unique,"보성,삼안,새천안",6,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
381,62,487,CAB285000487,납안리,납안리,북면,code_unique,"보성,삼안,새천안",6,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
381,63,488,CAB285000488,납안리,납안리,북면,code_unique,"보성,삼안,새천안",6,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
381,64,486,CAB285000486,전곡리(길마제),전곡리(길마제),북면,code_unique,"보성,삼안,새천안",6,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
381,65,1536,CAB285001536,전곡리(길마제),전곡리(길마제),북면,code_unique,"보성,삼안,새천안",6,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
381,66,484,CAB285000484,전곡리,전곡리,북면,code_unique,"보성,삼안,새천안",6,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
381,67,485,CAB285000485,전곡리,전곡리,북면,code_unique,"보성,삼안,새천안",6,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
381,68,2099,CAB285002099,371 동우교,동우교,북면,code_unique,"보성,삼안,새천안",6,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
381,72,2098,CAB285002098,380 381 동우교,동우교,북면,code_unique,"보성,삼안,새천안",6,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
381,74,1955,CAB285010073,371 새텃말,새텃말,북면,code_name_contains,"보성,삼안,새천안",6,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
381,76,1956,CAB285001956,380 381 새텃말,새텃말,북면,code_unique,"보성,삼안,새천안",6,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
381,77,1957,CAB285001957,371 질마제,질마제,북면,code_unique,"보성,삼안,새천안",6,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
381,79,1958,CAB285001958,380 381 질마제,질마제,북면,code_unique,"보성,삼안,새천안",6,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
381,80,1711,CAB285001711,371 양곡리(종점),양곡리(종점),북면,code_unique,"보성,삼안,새천안",6,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
381,82,483,CAB285000483,380 381 양곡리(종점),양곡리(종점),북면,code_unique,"보성,삼안,새천안",6,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
381,95,1224,CAB285001224,양곡리입구(별장골),양곡리입구(별장골),북면,code_unique,"보성,삼안,새천안",6,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
381,96,482,CAB285000482,양곡리입구(별장골),양곡리입구(별장골),북면,code_unique,"보성,삼안,새천안",6,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
381,98,71568,CAB285071568,380 사담2리,사담2리,북면,code_unique,"보성,삼안,새천안",6,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
381,102,480,CAB285000480,사담리,사담리,북면,code_unique,"보성,삼안,새천안",6,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
381,103,481,CAB285000481,사담리,사담리,북면,code_unique,"보성,삼안,새천안",6,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
381,104,1223,CAB285001223,솔바람가든,솔바람가든,북면,code_unique,"보성,삼안,새천안",6,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
381,105,479,CAB285000479,솔바람가든,솔바람가든,북면,code_unique,"보성,삼안,새천안",6,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
381,106,478,CAB285000478,북면행정복지센터,북면행정복지센터,북면,code_unique,"보성,삼안,새천안",6,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
381,107,1222,CAB285001222,북면행정복지센터,북면행정복지센터,북면,code_unique,"보성,삼안,새천안",6,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
381,108,1317,CAB285001317,371 오곡리,오곡리,북면,code_unique,"보성,삼안,새천안",6,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
381,112,1318,CAB285001318,380 381 오곡리,오곡리,북면,code_unique,"보성,삼안,새천안",6,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
381,114,1722,CAB285001722,371 오곡리(종점),오곡리(종점),북면,code_unique,"보성,삼안,새천안",6,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
381,116,1319,CAB285001319,380 381 오곡리(종점),오곡리(종점),북면,code_unique,"보성,삼안,새천안",6,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
381,123,477,CAB285000477,동천안농협 북면지점,동천안농협 북면지점,북면,code_unique,"보성,삼안,새천안",6,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
381,124,476,CAB285000476,동천안농협 북면지점,동천안농협 북면지점,북면,code_unique,"보성,삼안,새천안",6,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
381,125,475,CAB285000475,명덕리,명덕리,북면,code_unique,"보성,삼안,새천안",6,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
381,126,1221,CAB285001221,명덕리,명덕리,북면,code_unique,"보성,삼안,새천안",6,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
381,128,2068,CAB285002068,382 명덕리(사창),명덕리(사창),북면,code_unique,"보성,삼안,새천안",6,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
381,130,71473,CAB285071473,382 명덕리배나무골,명덕리배나무골,북면,code_unique,"보성,삼안,새천안",6,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
381,132,71474,CAB285071474,382 명덕리배나무골,명덕리배나무골,북면,code_unique,"보성,삼안,새천안",6,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
381,134,1316,CAB285001316,382 명덕리,명덕리,북면,code_unique,"보성,삼안,새천안",6,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
381,135,1315,CAB285001315,382 명덕리,명덕리,북면,code_unique,"보성,삼안,새천안",6,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
381,136,2067,CAB285002067,382 신한생명연수원,신한생명연수원,북면,code_unique,"보성,삼안,새천안",6,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
381,137,10074,CAB285010074,382 신한생명 연수원,신한생명 연수원,북면,code_unique,"보성,삼안,새천안",6,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
381,138,1314,CAB285001314,382 명덕리종점,명덕리종점,북면,code_unique,"보성,삼안,새천안",6,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
381,139,1721,CAB285001721,382 명덕리종점,명덕리종점,북면,code_unique,"보성,삼안,새천안",6,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
381,149,474,CAB285000474,매송1리 오송정,매송1리 오송정,북면,code_unique,"보성,삼안,새천안",6,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
381,150,473,CAB285000473,매송1리 오송정,매송1리 오송정,북면,code_unique,"보성,삼안,새천안",6,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
381,151,472,CAB285000472,매송1리 느러니,매송1리 느러니,북면,code_unique,"보성,삼안,새천안",6,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
