정류장번호,정류장명,위도,경도,정보수집일,모바일단축번호,도시코드,도시명,관리도시명,시도,시군구,읍면동
CAB285071612,북천안자이포레스트,36.8680777,127.1972916,2025-10-31,71612,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,성거읍
CAB285071613,연곡2리 마을입구,36.9518838,127.1947757,2025-10-31,71613,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,입장면
CAB285071616,파크하임아파트,36.7629543,127.2653005,2025-10-31,71616,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,병천면
CAB285071617,파크하임아파트,36.7629411,127.2654574,2025-10-31,71617,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,병천면
CAB285071618,해수부락(종점),36.6684761,127.0259719,2025-10-31,71618,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,광덕면
CAB285071620,판정교,36.9116156,127.1918053,2025-10-31,71620,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,입장면
CAB285071621,판정교,36.9114975,127.19179,2025-10-31,71621,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,입장면
CAB285071622,첨단산업단지,36.88383,127.10995,2025-10-31,71622,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,직산읍
CAB285071623,다나힐요양병원,36.88451,127.10669,2025-10-31,71623,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,직산읍
CAB285071624,다나힐요양병원,36.88449,127.107505,2025-10-31,71624,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,직산읍
CAB285071626,시청앞사거리,36.815682,127.108415,2025-10-31,1626,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,불당2동
CAB285071627,시청앞사거리,36.815939,127.108678,2025-10-31,71627,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,불당2동
CAB285071628,호반센트로포레,36.8173127,127.1021233,2025-10-31,71628,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,불당2동
CAB285071629,린스트라우스,36.8170538,127.1015472,2025-10-31,71629,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,불당2동
CAB285071630,도전마을,36.7475672,127.1752675,2025-10-31,71630,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,목천읍
CAB285071631,도전마을,36.7478992,127.1747004,2025-10-31,71631,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,목천읍
CAB285071632,광덕쉼터,36.6748969,127.0528859,2025-10-31,71632,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,광덕면
CAB285071633,불당풍림아이원아파트,36.8005383,127.1083933,2025-10-31,71633,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,불당1동
CAB285071634,동면농협주유소,36.7754983,127.3450979,2025-10-31,71634,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,동면
CAB285071635,병천교회,36.7609473,127.3140809,2025-10-31,71635,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,병천면
CAB285071636,병천교회,36.7611188,127.3142654,2025-10-31,71636,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,병천면
CAB285071637,가송1리,36.7254438,127.1401091,2025-10-31,71637,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,풍세면
CAB285071638,가송2리마을회관,36.7345949,127.1404752,2025-10-31,71638,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,풍세면
CAB285071639,청당초등학교입구,36.781636,127.1530338,2025-10-31,71639,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,청룡동
CAB285071640,송정2길,36.7386201,127.1423046,2025-10-31,71640,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,풍세면
CAB285071641,송정2길,36.7385654,127.142092,2025-10-31,71641,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,풍세면
CAB285071642,수향교,36.9560931,127.1519822,2025-10-31,71642,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,성환읍
CAB285071645,성성교차로,36.843325,127.120823,2025-10-31,71645,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,부성2동
CAB285071646,성성교차로,36.8453024,127.1195384,2025-10-31,71646,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,부성2동
CAB285071647,병천중고등학교,36.7640607,127.3116129,2025-10-31,71647,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,병천면
CAB285071650,용암마을,36.8009716,127.1208239,2025-10-31,71650,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,쌍용3동
CAB285001206,용원1리,36.74904,127.217887,2025-10-31,1206,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,성남면
CAB285001207,용원2리(용산),36.75251712,127.2172723,2025-10-31,1207,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,성남면
CAB285001208,신성리,36.7615056,127.2134358,2025-10-31,1208,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,목천읍
CAB285001209,보세창고앞,36.7670196,127.2092258,2025-10-31,1209,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,목천읍
CAB285001210,천정1리(한천),36.7643362,127.208241,2025-10-31,1210,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,목천읍
CAB285001211,"용원3리(노원,석현)",36.7516782,127.2095492,2025-10-31,1211,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,성남면
CAB285001212,동평3리,36.7752194,127.243183,2025-10-31,1212,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,목천읍
CAB285001213,"목천읍행정복지센터,국립청소년수련원",36.78423782,127.2356293,2025-10-31,1213,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,목천읍
CAB285001215,동천안농협 연춘지점,36.7703062,127.2530363,2025-10-31,1215,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,북면
CAB285001216,용암리,36.7804418,127.2544831,2025-10-31,1216,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,북면
CAB285001217,용암1리,36.78343142,127.2560778,2025-10-31,1217,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,북면
CAB285001218,은석초교,36.78669677,127.2586108,2025-10-31,1218,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,북면
CAB285001219,용암2리,36.79811872,127.2644014,2025-10-31,1219,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,북면
CAB285001220,용암리,36.796016,127.2617529,2025-10-31,1220,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,북면
CAB285001221,명덕리,36.81603035,127.2759674,2025-10-31,1221,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,북면
CAB285001222,북면행정복지센터,36.82719461,127.2727741,2025-10-31,1222,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,북면
CAB285001223,솔바람가든,36.83154801,127.2710348,2025-10-31,1223,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,북면
CAB285001224,양곡리입구(별장골),36.83932073,127.2695111,2025-10-31,1224,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,북면
CAB285001225,납안리(주막거리),36.857699,127.2681892,2025-10-31,1225,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,북면
CAB285001226,대평2리(싸리재),36.87520265,127.2916163,2025-10-31,1226,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,북면
CAB285001227,교촌2리,36.80049745,127.229542,2025-10-31,1227,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,목천읍
CAB285001228,교촌1리,36.7917172,127.2322521,2025-10-31,1228,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,목천읍
CAB285001229,서흥1리(동막),36.80451007,127.2320195,2025-10-31,1229,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,목천읍
CAB285001230,덕전1리(용소),36.8086884,127.2251593,2025-10-31,1230,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,목천읍
CAB285001231,송전리,36.82754073,127.2296196,2025-10-31,1231,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,목천읍
CAB285001237,삼원빌라,36.92079132,127.2235824,2025-10-31,1237,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,입장면
CAB285001244,유리,36.91887925,127.2231166,2025-10-31,1244,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,입장면
CAB285001245,입장사거리,36.91489341,127.2224864,2025-10-31,1245,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,입장면
CAB285001246,효계리(동계리),36.90906431,127.2207819,2025-10-31,1246,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,입장면
CAB285001247,신덕2리,36.90369143,127.2192696,2025-10-31,1247,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,입장면
CAB285001248,시장2리,36.9001955,127.2177355,2025-10-31,1248,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,입장면
CAB285001249,오목리,36.88975297,127.2086841,2025-10-31,1249,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,성거읍
CAB285001250,천흥공단,36.88334752,127.2064518,2025-10-31,1250,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,성거읍
CAB285001251,성거도서관,36.87141168,127.2005068,2025-10-31,1251,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,성거읍
CAB285001252,상덕리,36.88250989,127.1233879,2025-10-31,1252,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,직산읍
CAB285001253,상덕리(한아름주택),36.8911012,127.125008,2025-10-31,1253,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,직산읍
CAB285001254,신월1리,36.8707444,127.1565773,2025-10-31,1254,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,성거읍
CAB285001255,신월저수지,36.8719553,127.160757,2025-10-31,1255,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,성거읍
CAB285001256,소우리,36.86982949,127.1712987,2025-10-31,1256,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,성거읍
CAB285001257,직산읍행정복지센터,36.87689505,127.1497422,2025-10-31,1257,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,직산읍
CAB285001258,성거하늘빛아파트,36.87729799,127.1823624,2025-10-31,1258,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,성거읍
CAB285001259,정촌리,36.88678794,127.1932924,2025-10-31,1259,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,성거읍
CAB285001260,여송산업,36.89231887,127.1947802,2025-10-31,1260,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,성거읍
CAB285001261,모전리,36.90092372,127.1944122,2025-10-31,1261,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,성거읍
CAB285001263,군동1리공장입구,36.9095958,127.1533476,2025-10-31,1263,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,직산읍
CAB285001264,군동1리마을입구,36.9051499,127.1640135,2025-10-31,1264,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,직산읍
CAB285001265,판정1리,36.91064532,127.182534,2025-10-31,1265,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,직산읍
CAB285001266,판정리,36.91086904,127.1851265,2025-10-31,1266,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,직산읍
CAB285001267,모전리(익선원),36.91213625,127.1970224,2025-10-31,1267,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,입장면
CAB285001268,신두1리,36.9167642,127.2022321,2025-10-31,1268,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,입장면
CAB285001269,용정2리,36.9218284,127.192613,2025-10-31,1269,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,입장면
CAB285001270,용정1리(강당),36.9257955,127.1887301,2025-10-31,1270,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,입장면
CAB285001271,가산1리(토산),36.9348537,127.1889033,2025-10-31,1271,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,입장면
CAB285001272,흑암리,36.9379201,127.1827259,2025-10-31,1272,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,입장면
CAB285001273,산정1리(산우물),36.94072804,127.1795117,2025-10-31,1273,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,입장면
CAB285001274,수향1리(지족향),36.949625,127.1419258,2025-10-31,1274,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,성환읍
CAB285001275,대홍초교(지족향),36.9489938,127.1463483,2025-10-31,1275,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,성환읍
CAB285001276,대홍초교(지족향),36.94912109,127.1464101,2025-10-31,1276,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,성환읍
CAB285001277,수향2리,36.9433943,127.1504228,2025-10-31,1277,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,성환읍
CAB285001278,수향3리,36.9421636,127.1565153,2025-10-31,1278,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,성환읍
CAB285001279,천안연암대학교,36.944063,127.1587305,2025-10-31,1279,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,성환읍
CAB285001280,도하3리,36.9458348,127.1620245,2025-10-31,1280,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,성환읍
CAB285001281,도하1리(도감말),36.9476576,127.1642907,2025-10-31,1281,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,성환읍
CAB285001282,양령리,36.9543894,127.178206,2025-10-31,1282,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,입장면
CAB285001283,연곡1리,36.95449777,127.1862624,2025-10-31,1283,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,입장면
CAB285001284,연곡2리,36.948921,127.196741,2025-10-31,1284,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,입장면
CAB285001285,기로1리(기로),36.911563,127.2380557,2025-10-31,1285,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,입장면
CAB285001286,도림2리(신대),36.9136566,127.2467844,2025-10-31,1286,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,입장면
CAB285071651,성성초등학교,36.8414202,127.1372683,2025-10-31,71651,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,부성2동
CAB285071652,성성초등학교,36.84178,127.135806,2025-10-31,71652,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,부성2동
CAB285071653,성성푸르지오2차아파트,36.8414091,127.1321944,2025-10-31,71653,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,부성2동
CAB285071654,성성3지구근린공원,36.8416671,127.1310828,2025-10-31,71654,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,부성2동
CAB285071655,성성자이아파트후문,36.8437959,127.1243206,2025-10-31,71655,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,부성2동
CAB285071656,신사2리경로회관,36.7488531,127.2408442,2025-10-31,71656,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,성남면
CAB285071658,관성리보성농장,36.818553,127.3197665,2025-10-31,71658,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,병천면
CAB285071659,관성리보성농장,36.818643,127.3197046,2025-10-31,71659,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,병천면
CAB285071660,미죽리,36.7388077,127.1514401,2025-10-31,71660,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,풍세면
CAB285071661,미죽2리,36.7422863,127.157277,2025-10-31,71661,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,풍세면
CAB285071662,가송2리,36.7347319,127.1434393,2025-10-31,71662,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,풍세면
CAB285071663,천안시종합사회복지관,36.780181,127.164152,2025-10-31,71663,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,청룡동
CAB285071664,버들아지,36.9202074,127.216072,2025-10-31,71664,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,입장면
CAB285071665,직산농협산지유통센터,36.8830271,127.144754,2025-10-31,71665,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,직산읍
CAB285071666,구성동중앙신협,36.796802,127.159535,2025-10-31,71666,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,청룡동
CAB285071667,천안향교,36.8156797,127.172334,2025-10-31,71667,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,원성1동
CAB285071669,제5산업단지입구,36.7382309,127.267924,2025-10-31,71669,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,수신면
CAB285071670,제5산업단지입구,36.7380015,127.2658301,2025-10-31,71670,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,수신면
CAB285071671,의관동종점,36.8222647,127.3260651,2025-10-31,71671,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,병천면
CAB285071672,천안교육지원청,36.8004692,127.1115156,2025-10-31,71672,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,불당1동
CAB285071673,마디손병원,36.8068961,127.1066872,2025-10-31,71673,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,불당2동
CAB285071674,불당중흥2차프라디움,36.7955275,127.1006813,2025-10-31,71674,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,불당1동
CAB285071675,신부경남아파트,36.8147815,127.1581179,2025-10-31,71675,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,신안동
CAB285071676,우신주택,36.724419,127.119493,2025-10-31,71676,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,풍세면
CAB285071681,안궁1리,36.9581798,127.1422508,2025-10-31,71681,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,성환읍
CAB285071682,기로리 양달말,36.9126606,127.2414104,2025-10-31,71682,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,입장면
CAB285071683,기로리 양달말,36.912494,127.2414614,2025-10-31,71683,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,입장면
CAB285071684,성남면행정복지센터,36.7422966,127.2367185,2025-10-31,71684,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,성남면
CAB285071686,화물자동차매매단지,36.8027476,127.1675834,2025-10-31,71686,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,청룡동
CAB285071687,화물자동차매매단지,36.8022884,127.1677759,2025-10-31,71687,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,청룡동
CAB285071688,유량자동차매매단지,36.8076145,127.1720915,2025-10-31,71688,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,원성1동
CAB285071689,유량자동차매매단지,36.8073945,127.1723895,2025-10-31,71689,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,원성1동
CAB285071690,서흥1리경로당,36.8052843,127.2382765,2025-10-31,71690,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,목천읍
CAB285071691,덕전리 점말,36.8198077,127.2169793,2025-10-31,71691,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,목천읍
CAB285071692,덕전리 점말,36.8200287,127.2170457,2025-10-31,71692,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,목천읍
CAB285071693,유왕골,36.836823,127.207709,2025-10-31,71693,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,목천읍
CAB285071694,성남봉양진료소,36.7178785,127.2524114,2025-10-31,71694,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,성남면
CAB285071695,만유감리교회,36.7203582,127.2505558,2025-10-31,71695,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,성남면
CAB285071696,유왕골,36.8368088,127.2074399,2025-10-31,71696,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,목천읍
CAB285071697,성성자이아파트후문,36.8440033,127.1243364,2025-10-31,71697,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,부성2동
CAB285071698,성성푸르지오3차A,36.841451,127.126483,2025-10-31,71698,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,부성2동
CAB285071699,성성푸르지오3차A,36.8416628,127.1268097,2025-10-31,71699,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,부성2동
CAB285071700,유리교차로,36.926196,127.208928,2025-10-31,71700,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,입장면
CAB285071701,소우리 크레아타운,36.8718622,127.1628836,2025-10-31,71701,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,성거읍
CAB285071702,소우리 크레아타운,36.8719704,127.1628831,2025-10-31,71702,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,성거읍
CAB285071703,충남테크노파크 번영관,36.8884132,127.1601253,2025-10-31,71703,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,직산읍
CAB285071704,가전1리경로당,36.7598687,127.2663015,2025-10-31,71704,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,병천면
CAB285071705,가전1리경로당,36.7598108,127.2666489,2025-10-31,71705,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,병천면
CAB285071706,동리교,36.78737,127.2373567,2025-10-31,71706,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,목천읍
CAB285071707,동리교,36.7873427,127.2372279,2025-10-31,71707,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,목천읍
CAB285071711,천안중앙교회,36.8406258,127.1507307,2025-10-31,71711,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,부성1동
CAB285071712,정촌리(케이테크),36.8898898,127.1873642,2025-10-31,71712,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,성거읍
CAB285071713,관성리 산에산삼,36.8078481,127.3289676,2025-10-31,71713,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,병천면
CAB285071714,포스코SPS,36.8988152,127.1468841,2025-10-31,71714,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,직산읍
CAB285071715,포스코SPS,36.8987987,127.1473837,2025-10-31,71715,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,직산읍
CAB285071716,성성레이크타운3차푸르지오A,36.8394081,127.1270404,2025-10-31,71716,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,부성2동
CAB285071724,신부청광아파트,36.8216856,127.1521265,2025-10-31,71724,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,신안동
CAB285071732,삼일아파트,36.8747928,127.2019923,2025-10-31,71732,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,성거읍
CAB285071733,백석대정문,36.8416132,127.1816569,2025-10-31,71733,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,신안동
CAB285071736,도원4리(경로당),36.787826,127.319296,2025-10-31,71736,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,병천면
CAB285071737,직산메르디앙아파트,36.8830207,127.1547964,2025-10-31,71737,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,직산읍
CAB285071738,직산메르디앙아파트,36.8820466,127.15461,2025-10-31,71738,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,직산읍
CAB285071739,대흥1리 마을입구,36.7304135,127.2392588,2025-10-31,71739,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,성남면
CAB285071744,불당금호어울림,36.82234,127.1069782,2025-10-31,71744,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,불당2동
CAB285071745,안서코아루,36.8301411,127.1850417,2025-10-31,71745,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,신안동
CAB285071746,안서코아루,36.8299428,127.1850257,2025-10-31,71746,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,신안동
CAB285071748,천안시청,36.816352,127.113329,2025-10-31,0,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,불당1동
CAB285071749,천안시청,36.8161515,127.1161017,2025-10-31,0,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,불당1동
CAB285071750,성월사입구,36.8993782,127.1504026,2025-10-31,71750,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,직산읍
CAB285071751,성월사입구,36.8992112,127.1503135,2025-10-31,71751,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,직산읍
CAB285071758,유리교차로,36.926127,127.208789,2025-10-31,71758,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,입장면
CAB285071759,성성푸르지오1차아파트,36.8417574,127.1340546,2025-10-31,71759,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,부성2동
CAB285071760,율금1리 노인회관,36.898269,127.109075,2025-10-31,71760,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,성환읍
CAB285071761,다나힐요양병원,36.886269,127.106919,2025-10-31,71761,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,직산읍
CAB285071762,율금1리 노인회관,36.898222,127.108834,2025-10-31,71762,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,성환읍
CAB285071763,수남리(수암),36.769336,127.383728,2025-10-31,71763,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,동면
CAB285071764,수남리(수암),36.771424,127.381829,2025-10-31,71764,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,동면
CAB285071765,한라동백2차아파트,36.785912,127.12939,2025-10-31,71765,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,신방동
CAB285071768,우방아이유셀아파트,36.818555,127.150558,2025-10-31,71768,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,신안동
CAB285071769,시청앞사거리,36.815946,127.110025,2025-10-31,71769,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,불당1동
CAB285071770,초원마을그린타운아파트,36.786258,127.127808,2025-10-31,71770,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,신방동
CAB285001287,도림1리(보통거리),36.9149316,127.2595222,2025-10-31,1287,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,입장면
CAB285001288,양대리,36.90122655,127.258026,2025-10-31,1288,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,입장면
CAB285001289,양대리(양대),36.8978482,127.2609002,2025-10-31,1289,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,입장면
CAB285001290,호당2리(당곡),36.8953944,127.2305481,2025-10-31,1290,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,입장면
CAB285001291,사라리,36.84720962,127.1185224,2025-10-31,1291,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,부성2동
CAB285001293,향교앞,36.81201201,127.1716457,2025-10-31,1293,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,원성1동
CAB285001294,천성중학교,36.81284262,127.173369,2025-10-31,1294,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,원성1동
CAB285001295,응담말,36.81659795,127.1841857,2025-10-31,1295,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,원성1동
CAB285001296,분텃골,36.81487376,127.1787623,2025-10-31,1296,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,원성1동
CAB285001297,아랫말,36.81353816,127.1758999,2025-10-31,1297,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,원성1동
CAB285001298,신월1리,36.87092721,127.1568729,2025-10-31,1298,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,성거읍
CAB285001300,삼성1리,36.75842465,127.1716491,2025-10-31,1300,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,목천읍
CAB285001301,도리티고개,36.7658773,127.1669045,2025-10-31,1301,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,목천읍
CAB285001305,구룡1통입구,36.7670585,127.1552598,2025-10-31,1305,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,청룡동
CAB285001306,구룡1통입구,36.7668964,127.1553445,2025-10-31,1306,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,청룡동
CAB285001312,도장리복지관,36.7466694,127.1766379,2025-10-31,1312,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,목천읍
CAB285001313,도장리복지관,36.7468403,127.176486,2025-10-31,1313,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,목천읍
