질병코드,질병명,진료년월,환자수,내원일수,청구건수,요양급여비용총액,보험자부담금,월평균기온,월평균_최저기온,월평균_최고기온,월평균_일교차,월최대_일교차,한파일수_비율,폭염일수_비율,월평균습도,월총강수량,월평균기압,월평균_PM10,월최대_PM10,PM10_나쁨일수,월평균_PM25,월최대_PM25
J45,천식,2012-07,61337.0,114976.0,100313.0,2960334.0,2163339.0,25.24,21.88,29.45,7.57,16.4,0.0,0.18,80.73,291.53,994.07,26.6,53.64,0,,
J45,천식,2012-08,57292.0,106090.0,91116.0,2788690.0,2039646.0,26.22,22.94,30.43,7.49,18.2,0.0,0.24,79.18,411.2,996.61,23.66,45.18,0,,
J45,천식,2012-09,65677.0,120096.0,106028.0,2858780.0,2111369.0,20.04,16.1,25.08,8.98,18.7,0.0,0.0,78.17,255.58,1001.15,34.0,79.18,0,,
J45,천식,2012-10,80971.0,149308.0,133216.0,3587109.0,2663054.0,14.34,8.89,20.93,12.04,22.9,0.0,0.0,68.84,55.53,1005.52,35.79,55.52,0,,
J45,천식,2012-11,80964.0,147977.0,132925.0,3463427.0,2570094.0,6.7,2.15,11.76,9.62,22.0,0.0,0.0,63.55,57.96,1005.93,42.89,109.03,3,,
J45,천식,2012-12,81013.0,149074.0,132187.0,3574179.0,2657641.0,-1.38,-5.64,3.27,8.9,23.9,0.15,0.0,65.81,67.07,1009.93,38.73,66.0,0,,
J45,천식,2013-01,91486.0,173521.0,152429.0,4528048.0,3369444.0,-1.79,-6.5,3.38,9.88,23.4,0.19,0.0,64.03,27.71,1011.95,55.97,152.15,5,,
J45,천식,2013-02,91603.0,168030.0,148660.0,4425063.0,3298665.0,0.81,-3.99,5.85,9.85,24.4,0.07,0.0,58.13,52.03,1010.65,45.09,85.8,1,,
J45,천식,2013-03,97234.0,185150.0,162247.0,4951045.0,3690657.0,6.58,0.36,13.42,13.05,29.2,0.0,0.0,58.45,62.93,1004.2,52.46,143.47,3,,
J45,천식,2013-04,93794.0,176475.0,155854.0,4608278.0,3422742.0,10.19,4.38,16.18,11.8,28.7,0.0,0.0,60.04,76.95,1000.38,53.16,144.42,2,,
J45,천식,2013-05,83871.0,156871.0,137239.0,4114486.0,3037988.0,17.59,11.9,23.86,11.96,25.1,0.0,0.01,66.71,133.28,999.3,55.32,107.91,3,,
J45,천식,2013-06,64963.0,120573.0,102635.0,3370491.0,2481686.0,22.27,18.33,27.27,8.94,20.2,0.0,0.01,75.99,101.82,995.9,41.31,67.49,0,,
J45,천식,2013-07,58823.0,110226.0,93496.0,3060782.0,2228257.0,26.03,23.08,29.89,6.81,15.6,0.0,0.12,81.17,297.67,994.01,32.25,84.67,1,,
J45,천식,2013-08,55145.0,102823.0,86061.0,2907752.0,2125682.0,27.04,23.25,32.03,8.77,17.1,0.0,0.4,77.8,158.83,994.95,34.84,64.25,0,,
J45,천식,2013-09,64114.0,115541.0,100020.0,2990714.0,2198562.0,21.03,16.91,26.25,9.34,19.5,0.0,0.0,76.49,112.9,1002.52,32.75,81.3,1,,
J45,천식,2013-10,73718.0,136625.0,118481.0,3530004.0,2606651.0,15.41,10.44,21.52,11.08,22.3,0.0,0.0,71.9,57.34,1006.96,34.5,60.86,0,,
J45,천식,2013-11,76432.0,140724.0,123251.0,3550785.0,2641866.0,7.17,2.45,12.61,10.17,19.5,0.0,0.0,66.53,61.88,1006.94,41.19,78.27,0,,
J45,천식,2013-12,78003.0,143709.0,125635.0,3770196.0,2796520.0,1.61,-2.75,6.5,9.25,21.0,0.03,0.0,65.02,22.08,1008.32,46.82,102.55,3,,
J45,천식,2014-01,85885.0,161861.0,140671.0,4469912.0,3327086.0,0.64,-4.6,6.36,10.96,25.6,0.06,0.0,58.1,13.86,1011.15,54.36,116.93,3,,
J45,천식,2014-02,96739.0,182189.0,159072.0,5256556.0,3915008.0,2.55,-2.0,7.82,9.82,22.1,0.01,0.0,64.05,32.95,1011.17,56.51,139.72,7,,
J45,천식,2014-03,91366.0,171740.0,149104.0,4892604.0,3621817.0,7.59,2.15,13.34,11.19,24.3,0.0,0.0,62.0,82.3,1006.59,55.51,128.39,3,,
J45,천식,2014-04,84206.0,156469.0,137085.0,4294289.0,3168977.0,13.16,7.44,19.59,12.14,26.9,0.0,0.0,59.9,86.98,1004.14,54.72,99.35,2,,
J45,천식,2014-05,79509.0,148849.0,129039.0,4193645.0,3100307.0,18.11,11.97,24.7,12.73,25.2,0.0,0.03,60.41,67.73,998.6,64.17,163.21,6,,
J45,천식,2014-06,65068.0,120619.0,102393.0,3497845.0,2569870.0,21.51,17.67,26.42,8.75,19.5,0.0,0.01,74.66,79.35,994.41,40.82,100.38,1,,
J45,천식,2014-07,62181.0,116769.0,98411.0,3453354.0,2531797.0,24.75,21.17,29.36,8.19,19.3,0.0,0.13,78.58,167.06,995.34,35.9,83.56,1,,
J45,천식,2014-08,60367.0,112048.0,93916.0,3343525.0,2453755.0,23.59,20.72,27.48,6.76,15.9,0.0,0.03,83.08,393.94,996.03,28.93,75.76,0,,
J45,천식,2014-09,66711.0,122192.0,104695.0,3426297.0,2510818.0,20.75,16.43,26.27,9.84,19.8,0.0,0.0,76.99,119.88,1001.09,32.08,53.27,0,,
J45,천식,2014-10,72419.0,131143.0,113922.0,3552739.0,2609064.0,14.83,9.58,21.12,11.54,24.2,0.0,0.0,72.3,113.95,1006.9,37.67,74.01,0,,
J45,천식,2014-11,78720.0,141012.0,122972.0,3796995.0,2807717.0,8.91,4.22,14.47,10.25,20.9,0.0,0.0,69.73,60.74,1008.38,38.68,59.2,0,,
J45,천식,2014-12,85859.0,157846.0,137798.0,4310966.0,3185705.0,-0.25,-4.67,4.58,9.25,19.4,0.06,0.0,61.57,27.83,1010.31,38.06,107.27,2,,
J45,천식,2015-01,89325.0,170491.0,144531.0,5502750.0,4082406.0,0.72,-3.72,5.65,9.37,20.0,0.04,0.0,64.11,30.7,1010.61,48.74,86.16,1,,
J45,천식,2015-02,91029.0,167874.0,143539.0,5373496.0,3987310.0,2.12,-2.42,7.25,9.67,23.9,0.02,0.0,61.39,28.65,1008.65,69.15,312.54,7,,
J45,천식,2015-03,101962.0,193490.0,166463.0,6076239.0,4488320.0,6.72,0.6,13.32,12.72,25.4,0.0,0.0,53.27,45.08,1007.98,67.61,148.68,9,,
J45,천식,2015-04,90317.0,168219.0,144483.0,5167063.0,3794212.0,12.56,7.26,18.42,11.16,26.3,0.0,0.0,66.37,133.96,1003.39,45.62,83.36,1,,
J45,천식,2015-05,79566.0,148833.0,125934.0,4680735.0,3430537.0,18.33,12.15,24.84,12.69,25.4,0.0,0.01,60.29,69.74,997.37,47.89,101.84,1,,
J45,천식,2015-06,67502.0,127019.0,107721.0,3668392.0,2716894.0,21.33,16.89,26.65,9.76,24.2,0.0,0.02,72.42,102.93,995.02,44.2,89.52,1,30.28,52.04
J45,천식,2015-07,58020.0,107058.0,88230.0,3275328.0,2363514.0,24.12,20.74,28.43,7.69,17.2,0.0,0.1,79.67,186.97,995.04,35.26,82.22,1,22.16,56.73
J45,천식,2015-08,54121.0,98706.0,80558.0,3177936.0,2296056.0,24.98,21.19,30.0,8.8,18.0,0.0,0.17,79.41,119.46,996.37,35.78,69.88,0,25.37,65.89
J45,천식,2015-09,60946.0,109760.0,92100.0,3320918.0,2407231.0,20.27,15.58,25.99,10.41,21.7,0.0,0.0,74.55,69.41,1001.67,29.05,50.61,0,22.25,46.31
J45,천식,2015-10,72491.0,130694.0,111233.0,3831850.0,2784567.0,14.95,9.63,21.48,11.84,23.9,0.0,0.0,69.42,64.8,1005.91,47.68,111.92,4,41.61,119.67
J45,천식,2015-11,73209.0,131049.0,111838.0,3863529.0,2811662.0,10.17,6.74,14.23,7.49,23.5,0.0,0.0,79.52,131.46,1010.17,40.04,90.85,3,37.77,91.87
J45,천식,2015-12,83351.0,153311.0,132067.0,4483129.0,3267755.0,3.71,-0.39,8.33,8.73,20.0,0.01,0.0,69.42,44.92,1011.77,46.68,85.95,1,43.82,79.75
J45,천식,2016-01,87354.0,162830.0,136466.0,5664102.0,4183445.0,-0.69,-4.86,3.94,8.79,20.8,0.11,0.0,61.48,30.66,1011.06,46.38,77.1,0,35.48,84.29
J45,천식,2016-02,96265.0,175080.0,149423.0,5896253.0,4317715.0,1.88,-2.96,7.11,10.07,23.9,0.03,0.0,58.26,50.92,1010.8,43.41,77.09,0,29.07,70.08
J45,천식,2016-03,94545.0,174136.0,148283.0,5893711.0,4273696.0,7.17,1.66,13.17,11.51,25.5,0.0,0.0,60.45,62.1,1008.36,59.6,120.08,3,35.3,56.25
J45,천식,2016-04,89510.0,162293.0,138499.0,5522050.0,3997868.0,13.66,8.15,20.0,11.85,27.0,0.0,0.0,65.29,163.52,1000.94,66.56,210.05,5,31.56,73.25
J45,천식,2016-05,84984.0,154687.0,130371.0,5380915.0,3884175.0,18.33,12.31,24.78,12.47,25.5,0.0,0.0,64.58,103.36,999.3,52.43,107.01,3,26.83,52.44
J45,천식,2016-06,72871.0,131407.0,109724.0,4655000.0,3336518.0,22.01,17.9,26.91,9.01,21.9,0.0,0.01,75.63,77.95,995.67,45.05,67.56,0,26.24,40.54
J45,천식,2016-07,64211.0,114800.0,93820.0,4157051.0,2962335.0,25.21,21.89,29.54,7.66,15.9,0.0,0.16,82.7,284.24,996.06,30.0,53.8,0,17.4,29.82
J45,천식,2016-08,63339.0,113604.0,92649.0,4112649.0,2923071.0,26.45,22.3,31.83,9.52,19.2,0.0,0.52,75.53,83.32,993.83,39.1,65.65,0,22.77,42.43
J45,천식,2016-09,69581.0,120483.0,101967.0,3975259.0,2820112.0,21.48,18.02,26.04,8.02,18.2,0.0,0.0,81.66,207.23,1000.99,41.34,66.61,0,23.83,36.89
J45,천식,2016-10,78507.0,136604.0,116941.0,4428202.0,3168139.0,15.8,11.98,20.67,8.68,20.3,0.0,0.0,77.84,155.11,1006.22,44.66,100.52,2,23.92,61.44
J45,천식,2016-11,82647.0,144531.0,124498.0,4608375.0,3290150.0,7.97,3.18,13.35,10.18,21.5,0.0,0.0,68.78,36.42,1009.61,51.18,86.23,2,30.57,65.06
J45,천식,2016-12,98257.0,175604.0,152896.0,5632108.0,4050462.0,3.26,-1.41,8.41,9.82,22.8,0.01,0.0,66.92,67.15,1010.95,43.78,75.88,0,29.21,61.17
J45,천식,2017-01,93709.0,169959.0,143595.0,6072149.0,4407212.0,0.27,-4.53,5.6,10.13,23.2,0.1,0.0,61.54,16.85,1011.27,49.39,89.3,3,28.39,61.19
J45,천식,2017-02,84958.0,147794.0,125716.0,5344951.0,3824554.0,1.74,-3.65,7.39,11.04,24.9,0.02,0.0,57.58,33.29,1009.36,44.13,85.1,1,24.54,61.54
J45,천식,2017-03,92578.0,166633.0,142100.0,6096133.0,4355564.0,6.22,0.55,12.5,11.95,25.1,0.0,0.0,57.94,25.37,1006.28,58.79,99.58,1,34.48,69.85
J45,천식,2017-04,90592.0,161233.0,137045.0,5927961.0,4237976.0,13.67,7.66,20.1,12.45,26.5,0.0,0.0,60.14,72.14,1000.34,57.84,123.4,3,25.03,47.81
J45,천식,2017-05,87036.0,156451.0,132194.0,5847596.0,4186562.0,18.46,12.28,25.11,12.83,25.7,0.0,0.02,61.79,30.87,999.82,63.27,237.67,6,23.8,52.5
J45,천식,2017-06,73243.0,129315.0,108041.0,4964368.0,3513003.0,21.52,16.37,27.53,11.16,22.1,0.0,0.05,68.02,57.39,996.35,41.29,65.96,0,22.96,36.56
J45,천식,2017-07,64186.0,113287.0,92363.0,4601352.0,3247760.0,26.25,23.13,30.43,7.3,18.7,0.0,0.19,83.6,281.34,995.76,33.03,52.57,0,19.21,33.41
J45,천식,2017-08,64245.0,111361.0,91730.0,4186682.0,2929394.0,25.32,21.77,29.86,8.08,17.5,0.0,0.18,80.61,238.53,995.52,27.87,48.7,0,14.57,28.66
J45,천식,2017-09,72191.0,123980.0,105817.0,4365989.0,3079582.0,20.47,15.75,26.15,10.4,22.6,0.0,0.0,75.75,96.26,1000.51,39.77,75.53,0,22.16,45.73
J45,천식,2017-10,70227.0,117300.0,99470.0,4166417.0,2948731.0,15.25,10.84,20.83,9.99,22.6,0.0,0.0,74.84,74.33,1007.67,38.13,76.65,0,19.35,46.46
J45,천식,2017-11,81589.0,140027.0,120435.0,4990283.0,3551559.0,6.91,1.4,13.01,11.61,23.9,0.0,0.0,62.36,12.39,1009.35,46.43,81.06,1,25.28,49.64
J45,천식,2017-12,94859.0,166036.0,142526.0,6133513.0,4417084.0,0.01,-4.76,5.1,9.86,23.8,0.07,0.0,58.99,23.31,1011.77,44.25,102.66,2,26.28,74.24
J45,천식,2018-01,118034.0,218989.0,187291.0,8821682.0,6476563.0,-1.87,-6.19,3.1,9.29,23.7,0.17,0.0,59.4,24.79,1010.0,51.65,102.53,5,30.77,73.72
J45,천식,2018-02,87993.0,149987.0,128437.0,5771214.0,4168029.0,-0.09,-5.54,5.68,11.22,25.8,0.12,0.0,51.67,34.83,1009.56,49.58,78.12,0,26.82,48.39
J45,천식,2018-03,87557.0,150214.0,129057.0,5963894.0,4235366.0,8.03,2.42,14.11,11.69,25.3,0.0,0.0,68.31,112.29,1007.03,47.45,95.74,3,28.22,66.85
J45,천식,2018-04,86181.0,147499.0,126964.0,5881150.0,4190322.0,13.15,7.26,19.36,12.11,26.9,0.0,0.0,64.13,139.6,1002.91,51.14,90.59,2,21.44,41.99
J45,천식,2018-05,88225.0,151881.0,130937.0,6016049.0,4294070.0,17.59,12.47,23.09,10.62,25.0,0.0,0.0,72.58,132.57,999.26,41.91,88.94,2,19.45,35.57
J45,천식,2018-06,76126.0,129104.0,110541.0,5137999.0,3629498.0,21.92,17.34,27.43,10.09,21.8,0.0,0.05,72.46,146.87,995.85,36.21,56.36,0,21.35,37.25
J45,천식,2018-07,66078.0,111893.0,94100.0,4736894.0,3314232.0,26.54,22.64,31.35,8.71,17.3,0.0,0.46,78.08,168.34,996.66,23.09,40.3,0,12.8,26.67
J45,천식,2018-08,62195.0,104055.0,86846.0,4265608.0,2967760.0,27.04,23.18,31.97,8.79,19.6,0.0,0.43,76.96,292.87,995.49,23.72,35.77,0,12.85,20.92
J45,천식,2018-09,65013.0,105582.0,90148.0,3994767.0,2811376.0,20.34,16.27,25.19,8.93,19.2,0.0,0.0,77.19,152.21,1000.97,22.11,39.58,0,9.67,19.35
J45,천식,2018-10,84274.0,139091.0,121294.0,5174310.0,3653736.0,13.05,8.03,19.11,11.08,21.4,0.0,0.0,71.8,166.57,1005.98,31.75,65.8,0,15.71,37.33
J45,천식,2018-11,87720.0,146421.0,128652.0,5374318.0,3807664.0,8.17,3.15,14.46,11.31,22.7,0.0,0.0,70.27,47.73,1010.42,59.81,145.15,5,34.91,79.43
J45,천식,2018-12,96150.0,162948.0,142428.0,6211476.0,4448272.0,1.4,-3.13,6.51,9.64,21.5,0.08,0.0,60.0,32.32,1013.34,45.26,90.28,2,25.53,66.81
J45,천식,2019-01,99345.0,172018.0,149130.0,7275158.0,5230358.0,0.44,-4.64,6.22,10.86,21.9,0.06,0.0,55.19,9.5,1012.18,62.48,146.64,5,37.36,114.77
J45,천식,2019-02,79724.0,130133.0,112057.0,5423018.0,3847874.0,2.49,-2.42,8.04,10.46,20.7,0.01,0.0,58.1,33.64,1010.49,58.37,119.64,3,36.08,85.07
J45,천식,2019-03,85251.0,142292.0,122941.0,5862655.0,4137382.0,7.41,1.69,13.63,11.95,26.4,0.0,0.0,60.32,42.31,1004.29,67.34,169.14,6,43.31,117.72
J45,천식,2019-04,92138.0,155107.0,135208.0,6653465.0,4711092.0,11.8,6.09,17.82,11.74,25.8,0.0,0.0,62.93,78.13,1002.46,43.43,88.23,1,22.26,42.97
J45,천식,2019-05,90695.0,153976.0,134054.0,6419253.0,4545521.0,18.35,11.63,25.24,13.61,26.7,0.0,0.02,58.14,66.77,999.58,52.71,97.81,2,27.67,58.0
J45,천식,2019-06,75081.0,123585.0,106189.0,5236841.0,3678934.0,21.03,16.48,26.45,9.97,21.8,0.0,0.01,74.83,153.17,995.07,34.02,53.02,0,22.48,37.58
J45,천식,2019-07,73482.0,122182.0,105026.0,5244230.0,3621481.0,24.51,21.24,28.68,7.45,19.5,0.0,0.08,80.88,235.29,994.41,26.45,49.1,0,17.02,37.26
J45,천식,2019-08,66106.0,106845.0,91166.0,4565258.0,3156871.0,25.92,22.16,30.65,8.49,15.4,0.0,0.26,79.44,143.15,995.29,28.76,52.0,0,17.45,38.33
J45,천식,2019-09,71123.0,111786.0,97618.0,4372570.0,3009100.0,21.59,17.95,26.29,8.34,18.9,0.0,0.0,81.7,237.35,1002.8,26.83,60.44,0,14.32,41.58
J45,천식,2019-10,82100.0,131337.0,116383.0,5034853.0,3495793.0,15.7,11.03,21.3,10.27,21.3,0.0,0.0,75.17,164.45,1006.54,38.65,83.11,1,19.95,37.4
J45,천식,2019-11,82689.0,134920.0,118445.0,5484483.0,3860056.0,8.82,3.57,15.12,11.54,22.9,0.0,0.0,69.27,54.24,1009.95,45.76,87.3,1,24.44,48.18
J45,천식,2019-12,93118.0,151428.0,134299.0,6021805.0,4230994.0,2.97,-1.54,8.16,9.69,22.9,0.01,0.0,65.83,29.54,1012.46,42.49,89.34,1,28.77,61.88
J45,천식,2020-01,101397.0,171349.0,149987.0,7616058.0,5484144.0,2.92,-0.96,7.67,8.64,19.6,0.0,0.0,68.41,84.56,1010.27,45.96,80.29,0,31.69,62.0
J45,천식,2020-02,83037.0,134241.0,118354.0,5283395.0,3766284.0,3.74,-1.12,9.13,10.26,23.2,0.02,0.0,67.05,58.97,1011.66,44.64,88.55,2,30.11,67.05
J45,천식,2020-03,73342.0,115484.0,100968.0,4410297.0,3096437.0,7.9,1.92,14.04,12.12,24.8,0.0,0.0,60.73,33.14,1005.23,48.45,85.07,1,26.43,64.21
J45,천식,2020-04,67511.0,104906.0,90837.0,4391775.0,3021107.0,10.73,4.57,17.09,12.52,26.1,0.0,0.0,55.96,43.24,1004.91,45.17,83.12,2,20.39,32.54
J45,천식,2020-05,65094.0,101135.0,87345.0,4468766.0,3073347.0,17.54,12.68,23.06,10.39,22.8,0.0,0.0,72.78,108.66,998.48,35.78,75.82,0,19.42,31.49
J45,천식,2020-06,63006.0,96787.0,84231.0,4373239.0,2965455.0,22.59,18.2,27.84,9.64,22.5,0.0,0.06,75.68,192.17,994.65,35.14,61.11,0,19.55,32.44
J45,천식,2020-07,61616.0,95888.0,82119.0,4387594.0,2976684.0,22.55,19.7,26.27,6.56,16.2,0.0,0.0,86.23,411.05,995.36,22.23,42.09,0,12.92,29.12
J45,천식,2020-08,55155.0,84746.0,71613.0,3759746.0,2560283.0,26.53,23.58,30.56,6.98,16.1,0.0,0.19,85.22,399.13,997.42,24.21,39.74,0,13.33,26.84
J45,천식,2020-09,64168.0,97141.0,85254.0,3896949.0,2654132.0,20.26,16.52,24.99,8.47,19.0,0.0,0.0,80.4,230.87,1000.01,24.78,44.3,0,13.18,24.9
J45,천식,2020-10,64034.0,96224.0,83127.0,4225773.0,2894257.0,13.98,8.81,20.19,11.38,21.5,0.0,0.0,68.96,13.47,1008.18,39.42,73.16,0,20.33,44.45
J45,천식,2020-11,62179.0,95443.0,82008.0,4385113.0,3027510.0,8.88,3.92,14.45,10.53,23.1,0.0,0.0,65.6,40.57,1012.12,42.58,83.79,1,25.33,58.03
J45,천식,2020-12,64704.0,99218.0,86112.0,4153728.0,2880714.0,0.87,-3.78,6.36,10.15,19.3,0.06,0.0,60.61,10.76,1013.13,42.41,79.2,0,27.34,58.99
J45,천식,2021-01,59257.0,90442.0,76873.0,4110195.0,2839444.0,-0.54,-5.61,4.87,10.48,22.5,0.17,0.0,63.55,24.77,1011.44,44.71,103.5,2,24.86,42.83
J45,천식,2021-02,57936.0,86358.0,74521.0,3836429.0,2631153.0,3.78,-1.65,9.69,11.35,27.4,0.01,0.0,58.52,22.54,1008.4,52.24,95.49,5,31.66,76.72
J45,천식,2021-03,66852.0,103411.0,89484.0,4934212.0,3371242.0,8.91,3.45,14.91,11.46,24.2,0.0,0.0,67.6,113.02,1007.2,79.25,488.35,8,34.77,82.85
J45,천식,2021-04,64206.0,98622.0,85307.0,4540161.0,3084778.0,13.25,7.48,19.31,11.83,24.9,0.0,0.0,58.99,77.17,1006.17,47.13,87.21,2,20.69,39.47
J45,천식,2021-05,62062.0,94839.0,81725.0,4391736.0,3004288.0,16.74,11.61,22.25,10.64,23.4,0.0,0.0,71.03,139.1,997.42,63.56,415.67,5,22.34,88.09
J45,천식,2021-06,60999.0,92463.0,79553.0,4375661.0,2965695.0,21.77,17.62,26.75,9.14,20.8,0.0,0.0,77.55,97.12,996.29,35.11,59.05,0,20.78,31.83
J45,천식,2021-07,54741.0,84435.0,70745.0,4129464.0,2805708.0,26.07,22.34,30.77,8.43,16.1,0.0,0.26,80.78,236.44,996.83,23.76,48.44,0,13.41,33.59
J45,천식,2021-08,55549.0,83065.0,70814.0,3971549.0,2713809.0,24.94,21.71,29.34,7.63,15.6,0.0,0.12,83.03,287.8,996.98,23.16,41.28,0,12.85,29.58
J45,천식,2021-09,56502.0,83101.0,71824.0,3744675.0,2532727.0,21.54,17.95,25.99,8.04,15.3,0.0,0.0,80.68,158.26,1001.79,18.51,28.44,0,8.9,16.16
J45,천식,2021-10,58836.0,88135.0,75400.0,4125612.0,2820309.0,15.45,10.82,21.38,10.56,21.0,0.0,0.0,76.1,54.89,1008.97,32.51,52.8,0,16.96,31.92
J45,천식,2021-11,62864.0,95469.0,82433.0,4506138.0,3092030.0,8.68,3.75,14.82,11.07,22.0,0.0,0.0,70.08,56.49,1007.15,44.31,106.04,2,24.99,76.14
J45,천식,2021-12,64976.0,97860.0,85115.0,4190424.0,2855684.0,2.35,-2.49,7.84,10.33,20.4,0.05,0.0,63.85,10.09,1011.76,42.72,92.94,1,26.03,60.41
J45,천식,2022-01,61971.0,94910.0,80947.0,4661668.0,3234213.0,-0.3,-5.3,5.32,10.63,22.4,0.09,0.0,57.01,4.5,1011.48,45.28,99.93,2,30.3,78.42
J45,천식,2022-02,61296.0,91219.0,78919.0,4337143.0,3016618.0,0.32,-4.88,5.93,10.81,23.5,0.06,0.0,52.02,4.57,1012.35,43.52,98.52,3,27.8,77.25
J45,천식,2022-03,72098.0,107305.0,94688.0,4760396.0,3303816.0,7.9,2.29,13.84,11.54,23.7,0.0,0.0,64.98,91.99,1004.99,47.08,100.94,2,25.31,48.17
J45,천식,2022-04,70061.0,103323.0,90853.0,4730754.0,3237430.0,13.81,7.67,20.38,12.72,25.0,0.0,0.0,60.53,60.47,1004.74,45.16,156.52,1,21.83,35.7
J45,천식,2022-05,64663.0,96047.0,84108.0,4562478.0,3059173.0,18.05,11.69,24.6,12.91,24.5,0.0,0.01,58.29,6.07,1000.41,34.82,58.75,0,17.23,32.95
J45,천식,2022-06,57660.0,84991.0,73190.0,4313116.0,2912713.0,22.34,18.38,27.09,8.71,23.1,0.0,0.05,76.47,180.74,995.9,22.86,38.95,0,11.41,22.52
J45,천식,2022-07,55985.0,83374.0,71159.0,4187248.0,2810291.0,25.99,22.59,30.33,7.73,16.6,0.0,0.2,81.65,184.25,994.37,25.53,41.38,0,14.66,27.3
J45,천식,2022-08,59917.0,88254.0,75935.0,4288069.0,2906157.0,25.44,22.33,29.29,6.96,18.2,0.0,0.11,83.12,280.77,995.75,18.85,28.62,0,8.91,16.69
J45,천식,2022-09,61784.0,89255.0,78357.0,4214985.0,2845559.0,21.13,16.91,26.38,9.47,22.4,0.0,0.01,77.04,157.82,1001.15,26.57,50.21,0,13.73,35.64
J45,천식,2022-10,63831.0,93575.0,81752.0,4413387.0,3007530.0,14.21,9.25,20.22,10.97,24.3,0.0,0.0,72.53,76.72,1009.32,34.23,60.12,0,19.27,42.75
J45,천식,2022-11,67323.0,100573.0,87624.0,5039210.0,3439799.0,9.99,4.41,16.74,12.33,23.8,0.0,0.0,68.1,62.27,1008.75,46.78,92.22,2,27.94,66.92
J45,천식,2022-12,69628.0,103827.0,90654.0,4947099.0,3382531.0,-0.76,-5.27,4.33,9.6,21.1,0.11,0.0,61.79,17.02,1011.5,38.29,113.42,1,22.24,36.61
J45,천식,2023-01,68080.0,102550.0,88457.0,5397969.0,3720219.0,-0.06,-5.14,5.56,10.7,25.8,0.11,0.0,62.69,44.95,1011.53,51.29,149.56,4,27.61,89.0
J45,천식,2023-02,65525.0,97844.0,84256.0,5271890.0,3618236.0,2.86,-2.33,8.75,11.09,25.7,0.0,0.0,60.9,19.36,1012.66,53.91,107.32,4,35.06,77.85
J45,천식,2023-03,72829.0,111650.0,96120.0,6269883.0,4323500.0,9.51,3.01,16.52,13.51,25.7,0.0,0.0,56.49,30.92,1007.87,70.44,140.77,8,29.72,56.32
J45,천식,2023-04,72050.0,110644.0,94877.0,6186337.0,4286930.0,13.18,7.27,19.08,11.8,26.1,0.0,0.0,63.03,70.46,1002.92,75.03,306.24,8,25.07,84.74
J45,천식,2023-05,76101.0,118102.0,102323.0,6430467.0,4457824.0,17.89,12.53,23.56,11.02,26.7,0.0,0.01,70.56,201.29,1001.52,40.44,160.02,2,18.52,35.59
J45,천식,2023-06,68817.0,103792.0,89873.0,5657028.0,3850910.0,22.34,18.03,27.45,9.42,18.8,0.0,0.03,75.66,203.27,995.74,28.16,41.52,0,16.42,24.93
J45,천식,2023-07,63288.0,94921.0,81713.0,5153682.0,3519142.0,25.55,22.49,29.63,7.13,16.0,0.0,0.14,85.64,483.87,996.49,24.37,50.19,0,13.8,34.94
J45,천식,2023-08,62841.0,93157.0,79584.0,5078675.0,3451933.0,26.5,23.09,30.97,7.88,15.2,0.0,0.3,81.64,292.99,994.21,24.84,36.55,0,13.61,23.92
J45,천식,2023-09,59494.0,86756.0,75172.0,4509306.0,3056680.0,22.73,19.25,27.31,8.06,18.5,0.0,0.0,81.67,193.0,1001.37,24.84,46.25,0,13.31,29.29
J45,천식,2023-10,69255.0,102088.0,88454.0,5273654.0,3612131.0,15.03,9.94,21.36,11.42,22.3,0.0,0.0,72.15,16.35,1006.84,33.9,53.61,0,17.48,34.21
J45,천식,2023-11,72740.0,109604.0,94636.0,5977349.0,4125764.0,8.34,3.31,13.85,10.54,23.1,0.0,0.0,65.65,65.1,1009.04,32.71,88.83,1,18.39,43.56
J45,천식,2023-12,76219.0,114750.0,100544.0,6021502.0,4173485.0,2.82,-1.59,7.72,9.31,24.2,0.05,0.0,70.62,102.05,1011.96,40.95,86.45,1,25.71,63.86
J45,천식,2024-01,80054.0,127017.0,107497.0,8023423.0,5637240.0,1.32,-2.94,6.1,9.04,22.0,0.04,0.0,67.25,35.3,1012.14,39.26,86.36,1,27.15,60.07
J45,천식,2024-02,73394.0,112024.0,96302.0,6460762.0,4492387.0,4.43,0.44,9.04,8.6,23.0,0.0,0.0,75.76,110.19,1011.72,36.49,91.17,1,25.69,70.28
J45,천식,2024-03,74704.0,113053.0,97607.0,6455689.0,4462803.0,7.11,1.74,12.72,10.99,24.4,0.0,0.0,62.61,68.17,1006.01,50.11,145.58,5,24.3,63.03
J45,천식,2024-04,76452.0,116051.0,101221.0,6509028.0,4489556.0,14.95,9.51,21.06,11.55,26.5,0.0,0.0,68.48,84.93,1001.96,52.03,140.01,3,24.05,38.31
J45,천식,2024-05,72730.0,110458.0,96021.0,6029718.0,4142034.0,17.73,11.9,23.96,12.06,27.2,0.0,0.0,67.49,119.52,1001.4,32.19,79.66,0,17.11,36.2
J45,천식,2024-06,64272.0,96327.0,82987.0,5671315.0,3908344.0,22.68,17.64,28.34,10.7,24.0,0.0,0.1,71.33,145.51,996.37,30.19,50.03,0,17.05,23.56
